dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
badrinath,2019-08-21,8,2,113,0,0,0,0.3978,Medium
yamunotri,2019-08-22,8,3,114,0,0,2,0.6549,Low
gangotri,2019-08-22,8,3,114,0,0,2,0.6549,Low
kedarnath,2019-08-22,8,3,114,0,0,2,0.6549,Low
badrinath,2019-08-22,8,3,114,0,0,2,0.6549,Low
yamunotri,2019-08-23,8,4,115,0,0,0,0.4366,Medium
gangotri,2019-08-23,8,4,115,0,0,0,0.4366,Medium
kedarnath,2019-08-23,8,4,115,0,0,0,0.4366,Medium
badrinath,2019-08-23,8,4,115,0,0,0,0.4366,Medium
yamunotri,2019-08-24,8,5,116,1,0,1,0.8181,Medium
gangotri,2019-08-24,8,5,116,1,0,1,0.8181,Medium
kedarnath,2019-08-24,8,5,116,1,0,1,0.8181,Medium
badrinath,2019-08-24,8,5,116,1,0,1,0.8181,Medium
yamunotri,2019-08-25,8,6,117,1,1,3,0.8231,High
gangotri,2019-08-25,8,6,117,1,1,3,0.8231,High
kedarnath,2019-08-25,8,6,117,1,1,3,0.8231,High
badrinath,2019-08-25,8,6,117,1,1,3,0.8231,High
yamunotri,2019-08-26,8,0,118,0,1,1,0.6751,High
gangotri,2019-08-26,8,0,118,0,1,1,0.6751,High
kedarnath,2019-08-26,8,0,118,0,1,1,0.6751,High
badrinath,2019-08-26,8,0,118,0,1,1,0.6751,High
yamunotri,2019-08-27,8,1,119,0,1,0,0.7069,High
gangotri,2019-08-27,8,1,119,0,1,0,0.7069,High
kedarnath,2019-08-27,8,1,119,0,1,0,0.7069,High
badrinath,2019-08-27,8,1,119,0,1,0,0.7069,High
yamunotri,2019-08-28,8,2,120,0,1,0,0.6535,High
gangotri,2019-08-28,8,2,120,0,1,0,0.6535,High
kedarnath,2019-08-28,8,2,120,0,1,0,0.6535,High
badrinath,2019-08-28,8,2,120,0,1,0,0.6535,High
yamunotri,2019-08-29,8,3,121,0,1,2,0.7186,High
gangotri,2019-08-29,8,3,121,0,1,2,0.7186,High
kedarnath,2019-08-29,8,3,121,0,1,2,0.7186,High
badrinath,2019-08-29,8,3,121,0,1,2,0.7186,High
yamunotri,2019-08-30,8,4,122,0,1,3,0.7883,High
gangotri,2019-08-30,8,4,122,0,1,3,0.7883,High
kedarnath,2019-08-30,8,4,122,0,1,3,0.7883,High
badrinath,2019-08-30,8,4,122,0,1,3,0.7883,High
yamunotri,2019-08-31,8,5,123,1,0,2,0.5967,Medium
gangotri,2019-08-31,8,5,123,1,0,2,0.5967,Medium
kedarnath,2019-08-31,8,5,123,1,0,2,0.5967,Medium
badrinath,2019-08-31,8,5,123,1,0,2,0.5967,Low
yamunotri,2019-09-01,9,6,124,1,0,2,0.7316,Medium
gangotri,2019-09-01,9,6,124,1,0,2,0.7316,Medium
kedarnath,2019-09-01,9,6,124,1,0,2,0.7316,Medium
badrinath,2019-09-01,9,6,124,1,0,2,0.7316,Medium
yamunotri,2019-09-02,9,0,125,0,0,2,0.5796,Medium
gangotri,2019-09-02,9,0,125,0,0,2,0.5796,Medium
kedarnath,2019-09-02,9,0,125,0,0,2,0.5796,Medium
badrinath,2019-09-02,9,0,125,0,0,2,0.5796,Medium
yamunotri,2019-09-03,9,1,126,0,0,1,0.5262,Medium
gangotri,2019-09-03,9,1,126,0,0,1,0.5262,Medium
kedarnath,2019-09-03,9,1,126,0,0,1,0.5262,High
badrinath,2019-09-03,9,1,126,0,0,1,0.5262,Medium
yamunotri,2019-09-04,9,2,127,0,0,0,0.3706,Medium
gangotri,2019-09-04,9,2,127,0,0,0,0.3706,Medium
kedarnath,2019-09-04,9,2,127,0,0,0,0.3706,Medium
badrinath,2019-09-04,9,2,127,0,0,0,0.3706,Medium
yamunotri,2019-09-05,9,3,128,0,0,2,0.5411,Medium
gangotri,2019-09-05,9,3,128,0,0,2,0.5411,Medium
kedarnath,2019-09-05,9,3,128,0,0,2,0.5411,Medium
badrinath,2019-09-05,9,3,128,0,0,2,0.5411,Medium
yamunotri,2019-09-06,9,4,129,0,0,2,0.5103,Medium
gangotri,2019-09-06,9,4,129,0,0,2,0.5103,Medium
kedarnath,2019-09-06,9,4,129,0,0,2,0.5103,Medium
badrinath,2019-09-06,9,4,129,0,0,2,0.5103,Medium
yamunotri,2019-09-07,9,5,130,1,0,0,0.7829,Low
gangotri,2019-09-07,9,5,130,1,0,0,0.7829,Medium
kedarnath,2019-09-07,9,5,130,1,0,0,0.7829,Medium
badrinath,2019-09-07,9,5,130,1,0,0,0.7829,Low
yamunotri,2019-09-08,9,6,131,1,0,0,0.6052,Medium
gangotri,2019-09-08,9,6,131,1,0,0,0.6052,Medium
kedarnath,2019-09-08,9,6,131,1,0,0,0.6052,Medium
badrinath,2019-09-08,9,6,131,1,0,0,0.6052,Medium
yamunotri,2019-09-09,9,0,132,0,0,1,0.4715,Medium
gangotri,2019-09-09,9,0,132,0,0,1,0.4715,Medium
kedarnath,2019-09-09,9,0,132,0,0,1,0.4715,Medium
badrinath,2019-09-09,9,0,132,0,0,1,0.4715,Medium
yamunotri,2019-09-10,9,1,133,0,0,2,0.3974,Medium
gangotri,2019-09-10,9,1,133,0,0,2,0.3974,Medium
kedarnath,2019-09-10,9,1,133,0,0,2,0.3974,Medium
badrinath,2019-09-10,9,1,133,0,0,2,0.3974,Medium
yamunotri,2019-09-11,9,2,134,0,0,2,0.5925,Medium
gangotri,2019-09-11,9,2,134,0,0,2,0.5925,Medium
kedarnath,2019-09-11,9,2,134,0,0,2,0.5925,Medium
badrinath,2019-09-11,9,2,134,0,0,2,0.5925,Medium
yamunotri,2019-09-12,9,3,135,0,0,2,0.4403,Medium
gangotri,2019-09-12,9,3,135,0,0,2,0.4403,Medium
kedarnath,2019-09-12,9,3,135,0,0,2,0.4403,Medium
badrinath,2019-09-12,9,3,135,0,0,2,0.4403,Medium
yamunotri,2019-09-13,9,4,136,0,0,1,0.5302,Low
gangotri,2019-09-13,9,4,136,0,0,1,0.5302,High
kedarnath,2019-09-13,9,4,136,0,0,1,0.5302,Medium
badrinath,2019-09-13,9,4,136,0,0,1,0.5302,Medium
yamunotri,2019-09-14,9,5,137,1,0,1,0.8683,High
gangotri,2019-09-14,9,5,137,1,0,1,0.8683,High
kedarnath,2019-09-14,9,5,137,1,0,1,0.8683,High
badrinath,2019-09-14,9,5,137,1,0,1,0.8683,High
yamunotri,2019-09-15,9,6,138,1,0,2,0.663,Medium
gangotri,2019-09-15,9,6,138,1,0,2,0.663,Low
kedarnath,2019-09-15,9,6,138,1,0,2,0.663,Medium
badrinath,2019-09-15,9,6,138,1,0,2,0.663,Medium
yamunotri,2019-09-16,9,0,139,0,0,1,0.5939,Medium
gangotri,2019-09-16,9,0,139,0,0,1,0.5939,Medium
kedarnath,2019-09-16,9,0,139,0,0,1,0.5939,Medium
badrinath,2019-09-16,9,0,139,0,0,1,0.5939,Medium
yamunotri,2019-09-17,9,1,140,0,0,1,0.729,Medium
gangotri,2019-09-17,9,1,140,0,0,1,0.729,Medium
kedarnath,2019-09-17,9,1,140,0,0,1,0.729,Medium
badrinath,2019-09-17,9,1,140,0,0,1,0.729,Medium
yamunotri,2019-09-18,9,2,141,0,0,0,0.4344,Medium
gangotri,2019-09-18,9,2,141,0,0,0,0.4344,Medium
kedarnath,2019-09-18,9,2,141,0,0,0,0.4344,Medium
badrinath,2019-09-18,9,2,141,0,0,0,0.4344,Medium
yamunotri,2019-09-19,9,3,142,0,0,1,0.4128,Medium
gangotri,2019-09-19,9,3,142,0,0,1,0.4128,Medium
kedarnath,2019-09-19,9,3,142,0,0,1,0.4128,Medium
badrinath,2019-09-19,9,3,142,0,0,1,0.4128,Medium
yamunotri,2019-09-20,9,4,143,0,0,0,0.38,Medium
gangotri,2019-09-20,9,4,143,0,0,0,0.38,Medium
kedarnath,2019-09-20,9,4,143,0,0,0,0.38,Medium
badrinath,2019-09-20,9,4,143,0,0,0,0.38,Medium
yamunotri,2019-09-21,9,5,144,1,0,0,0.7167,Medium
gangotri,2019-09-21,9,5,144,1,0,0,0.7167,Medium
kedarnath,2019-09-21,9,5,144,1,0,0,0.7167,Medium
badrinath,2019-09-21,9,5,144,1,0,0,0.7167,Medium
yamunotri,2019-09-22,9,6,145,1,0,1,0.6578,Medium
gangotri,2019-09-22,9,6,145,1,0,1,0.6578,Medium
kedarnath,2019-09-22,9,6,145,1,0,1,0.6578,Medium
badrinath,2019-09-22,9,6,145,1,0,1,0.6578,Medium
yamunotri,2019-09-23,9,0,146,0,0,0,0.6328,Medium
gangotri,2019-09-23,9,0,146,0,0,0,0.6328,Medium
kedarnath,2019-09-23,9,0,146,0,0,0,0.6328,Medium
badrinath,2019-09-23,9,0,146,0,0,0,0.6328,Low
yamunotri,2019-09-24,9,1,147,0,0,1,0.5316,Medium
gangotri,2019-09-24,9,1,147,0,0,1,0.5316,Medium
kedarnath,2019-09-24,9,1,147,0,0,1,0.5316,Medium
badrinath,2019-09-24,9,1,147,0,0,1,0.5316,Medium
yamunotri,2019-09-25,9,2,148,0,0,1,0.7196,Medium
gangotri,2019-09-25,9,2,148,0,0,1,0.7196,Medium
kedarnath,2019-09-25,9,2,148,0,0,1,0.7196,Medium
badrinath,2019-09-25,9,2,148,0,0,1,0.7196,Medium
yamunotri,2019-09-26,9,3,149,0,0,2,0.6,Medium
gangotri,2019-09-26,9,3,149,0,0,2,0.6,Medium
kedarnath,2019-09-26,9,3,149,0,0,2,0.6,Medium
badrinath,2019-09-26,9,3,149,0,0,2,0.6,Medium
yamunotri,2019-09-27,9,4,150,0,0,1,0.7235,Medium
gangotri,2019-09-27,9,4,150,0,0,1,0.7235,Medium
kedarnath,2019-09-27,9,4,150,0,0,1,0.7235,Medium
badrinath,2019-09-27,9,4,150,0,0,1,0.7235,Medium
yamunotri,2019-09-28,9,5,151,1,0,1,0.7515,Medium
gangotri,2019-09-28,9,5,151,1,0,1,0.7515,Medium
kedarnath,2019-09-28,9,5,151,1,0,1,0.7515,Medium
badrinath,2019-09-28,9,5,151,1,0,1,0.7515,Medium
yamunotri,2019-09-29,9,6,152,1,0,1,0.8861,High
gangotri,2019-09-29,9,6,152,1,0,1,0.8861,High
kedarnath,2019-09-29,9,6,152,1,0,1,0.8861,High
badrinath,2019-09-29,9,6,152,1,0,1,0.8861,High
yamunotri,2019-09-30,9,0,153,0,0,2,0.3786,Medium
gangotri,2019-09-30,9,0,153,0,0,2,0.3786,Medium
kedarnath,2019-09-30,9,0,153,0,0,2,0.3786,Medium
badrinath,2019-09-30,9,0,153,0,0,2,0.3786,Medium
yamunotri,2019-10-01,10,1,154,0,0,0,0.473,Medium
gangotri,2019-10-01,10,1,154,0,0,0,0.473,Medium
kedarnath,2019-10-01,10,1,154,0,0,0,0.473,Medium
badrinath,2019-10-01,10,1,154,0,0,0,0.473,Medium
yamunotri,2019-10-02,10,2,155,0,1,1,0.7923,Medium
gangotri,2019-10-02,10,2,155,0,1,1,0.7923,High
kedarnath,2019-10-02,10,2,155,0,1,1,0.7923,High
badrinath,2019-10-02,10,2,155,0,1,1,0.7923,High
yamunotri,2019-10-03,10,3,156,0,1,0,0.6811,High
gangotri,2019-10-03,10,3,156,0,1,0,0.6811,High
kedarnath,2019-10-03,10,3,156,0,1,0,0.6811,High
badrinath,2019-10-03,10,3,156,0,1,0,0.6811,High
yamunotri,2019-10-04,10,4,157,0,1,1,0.8249,High
gangotri,2019-10-04,10,4,157,0,1,1,0.8249,Low
kedarnath,2019-10-04,10,4,157,0,1,1,0.8249,High
badrinath,2019-10-04,10,4,157,0,1,1,0.8249,High
yamunotri,2019-10-05,10,5,158,1,1,2,0.8152,High
gangotri,2019-10-05,10,5,158,1,1,2,0.8152,High
kedarnath,2019-10-05,10,5,158,1,1,2,0.8152,High
badrinath,2019-10-05,10,5,158,1,1,2,0.8152,High
yamunotri,2019-10-06,10,6,159,1,1,1,0.6765,High
gangotri,2019-10-06,10,6,159,1,1,1,0.6765,High
kedarnath,2019-10-06,10,6,159,1,1,1,0.6765,High
badrinath,2019-10-06,10,6,159,1,1,1,0.6765,High
yamunotri,2019-10-07,10,0,160,0,1,0,0.758,High
gangotri,2019-10-07,10,0,160,0,1,0,0.758,Medium
kedarnath,2019-10-07,10,0,160,0,1,0,0.758,High
badrinath,2019-10-07,10,0,160,0,1,0,0.758,High
yamunotri,2019-10-08,10,1,161,0,1,0,0.7126,High
gangotri,2019-10-08,10,1,161,0,1,0,0.7126,High
kedarnath,2019-10-08,10,1,161,0,1,0,0.7126,High
badrinath,2019-10-08,10,1,161,0,1,0,0.7126,High
yamunotri,2019-10-09,10,2,162,0,1,0,0.8905,High
gangotri,2019-10-09,10,2,162,0,1,0,0.8905,High
kedarnath,2019-10-09,10,2,162,0,1,0,0.8905,High
badrinath,2019-10-09,10,2,162,0,1,0,0.8905,High
yamunotri,2019-10-10,10,3,163,0,1,2,0.7938,High
gangotri,2019-10-10,10,3,163,0,1,2,0.7938,High
kedarnath,2019-10-10,10,3,163,0,1,2,0.7938,High
badrinath,2019-10-10,10,3,163,0,1,2,0.7938,High
yamunotri,2019-10-11,10,4,164,0,1,2,0.8999,High
gangotri,2019-10-11,10,4,164,0,1,2,0.8999,High
kedarnath,2019-10-11,10,4,164,0,1,2,0.8999,High
badrinath,2019-10-11,10,4,164,0,1,2,0.8999,High
yamunotri,2019-10-12,10,5,165,1,1,1,0.7389,High
gangotri,2019-10-12,10,5,165,1,1,1,0.7389,High
kedarnath,2019-10-12,10,5,165,1,1,1,0.7389,High
badrinath,2019-10-12,10,5,165,1,1,1,0.7389,High
yamunotri,2019-10-13,10,6,166,1,0,0,0.8298,High
gangotri,2019-10-13,10,6,166,1,0,0,0.8298,High
kedarnath,2019-10-13,10,6,166,1,0,0,0.8298,High
badrinath,2019-10-13,10,6,166,1,0,0,0.8298,High
yamunotri,2019-10-14,10,0,167,0,0,1,0.6106,Low
gangotri,2019-10-14,10,0,167,0,0,1,0.6106,Medium
kedarnath,2019-10-14,10,0,167,0,0,1,0.6106,Medium
badrinath,2019-10-14,10,0,167,0,0,1,0.6106,High
yamunotri,2019-10-15,10,1,168,0,0,2,0.4226,Medium
gangotri,2019-10-15,10,1,168,0,0,2,0.4226,Medium
kedarnath,2019-10-15,10,1,168,0,0,2,0.4226,Medium
badrinath,2019-10-15,10,1,168,0,0,2,0.4226,Medium
yamunotri,2019-10-16,10,2,169,0,0,1,0.6039,Medium
gangotri,2019-10-16,10,2,169,0,0,1,0.6039,Medium
kedarnath,2019-10-16,10,2,169,0,0,1,0.6039,Low
badrinath,2019-10-16,10,2,169,0,0,1,0.6039,Medium
yamunotri,2019-10-17,10,3,170,0,0,1,0.3865,Medium
gangotri,2019-10-17,10,3,170,0,0,1,0.3865,Medium
kedarnath,2019-10-17,10,3,170,0,0,1,0.3865,Medium
badrinath,2019-10-17,10,3,170,0,0,1,0.3865,Medium
yamunotri,2019-10-18,10,4,171,0,0,0,0.4833,Medium
gangotri,2019-10-18,10,4,171,0,0,0,0.4833,Medium
kedarnath,2019-10-18,10,4,171,0,0,0,0.4833,Medium
badrinath,2019-10-18,10,4,171,0,0,0,0.4833,Medium
yamunotri,2019-10-19,10,5,172,1,0,1,0.8674,Low
gangotri,2019-10-19,10,5,172,1,0,1,0.8674,High
kedarnath,2019-10-19,10,5,172,1,0,1,0.8674,Low
badrinath,2019-10-19,10,5,172,1,0,1,0.8674,High
yamunotri,2019-10-20,10,6,173,1,0,0,0.8067,High
gangotri,2019-10-20,10,6,173,1,0,0,0.8067,High
kedarnath,2019-10-20,10,6,173,1,0,0,0.8067,High
badrinath,2019-10-20,10,6,173,1,0,0,0.8067,High
yamunotri,2019-10-21,10,0,174,0,0,0,0.7281,Medium
gangotri,2019-10-21,10,0,174,0,0,0,0.7281,Medium
kedarnath,2019-10-21,10,0,174,0,0,0,0.7281,Medium
badrinath,2019-10-21,10,0,174,0,0,0,0.7281,Medium
yamunotri,2019-10-22,10,1,175,0,0,2,0.57,Medium
gangotri,2019-10-22,10,1,175,0,0,2,0.57,Medium
kedarnath,2019-10-22,10,1,175,0,0,2,0.57,Medium
badrinath,2019-10-22,10,1,175,0,0,2,0.57,Medium
yamunotri,2019-10-23,10,2,176,0,0,1,0.4758,Medium
gangotri,2019-10-23,10,2,176,0,0,1,0.4758,Medium
kedarnath,2019-10-23,10,2,176,0,0,1,0.4758,Medium
badrinath,2019-10-23,10,2,176,0,0,1,0.4758,Medium
yamunotri,2019-10-24,10,3,177,0,0,0,0.7381,Medium
gangotri,2019-10-24,10,3,177,0,0,0,0.7381,Medium
kedarnath,2019-10-24,10,3,177,0,0,0,0.7381,Medium
badrinath,2019-10-24,10,3,177,0,0,0,0.7381,Medium
yamunotri,2019-10-25,10,4,178,0,0,1,0.5558,Medium
gangotri,2019-10-25,10,4,178,0,0,1,0.5558,Medium
kedarnath,2019-10-25,10,4,178,0,0,1,0.5558,Medium
badrinath,2019-10-25,10,4,178,0,0,1,0.5558,Medium
yamunotri,2019-10-26,10,5,179,1,0,2,0.7933,High
gangotri,2019-10-26,10,5,179,1,0,2,0.7933,High
kedarnath,2019-10-26,10,5,179,1,0,2,0.7933,High
badrinath,2019-10-26,10,5,179,1,0,2,0.7933,High
yamunotri,2019-10-27,10,6,180,1,0,1,0.7029,High
gangotri,2019-10-27,10,6,180,1,0,1,0.7029,High
kedarnath,2019-10-27,10,6,180,1,0,1,0.7029,High
badrinath,2019-10-27,10,6,180,1,0,1,0.7029,Medium
yamunotri,2019-10-28,10,0,181,0,1,0,0.7404,High
gangotri,2019-10-28,10,0,181,0,1,0,0.7404,High
kedarnath,2019-10-28,10,0,181,0,1,0,0.7404,High
badrinath,2019-10-28,10,0,181,0,1,0,0.7404,High
yamunotri,2019-10-29,10,1,182,0,1,2,0.8064,High
gangotri,2019-10-29,10,1,182,0,1,2,0.8064,High
kedarnath,2019-10-29,10,1,182,0,1,2,0.8064,High
badrinath,2019-10-29,10,1,182,0,1,2,0.8064,Medium
yamunotri,2019-10-30,10,2,183,0,1,2,0.7009,High
gangotri,2019-10-30,10,2,183,0,1,2,0.7009,High
kedarnath,2019-10-30,10,2,183,0,1,2,0.7009,High
badrinath,2019-10-30,10,2,183,0,1,2,0.7009,High
yamunotri,2019-10-31,10,3,184,0,0,1,0.7211,Medium
gangotri,2019-10-31,10,3,184,0,0,1,0.7211,Medium
kedarnath,2019-10-31,10,3,184,0,0,1,0.7211,Medium
badrinath,2019-10-31,10,3,184,0,0,1,0.7211,Medium
yamunotri,2019-11-01,11,4,185,0,0,1,0.6293,Medium
gangotri,2019-11-01,11,4,185,0,0,1,0.6293,Medium
kedarnath,2019-11-01,11,4,185,0,0,1,0.6293,Medium
badrinath,2019-11-01,11,4,185,0,0,1,0.6293,Low
yamunotri,2019-11-02,11,5,186,1,0,0,0.9101,High
gangotri,2019-11-02,11,5,186,1,0,0,0.9101,High
kedarnath,2019-11-02,11,5,186,1,0,0,0.9101,Medium
badrinath,2019-11-02,11,5,186,1,0,0,0.9101,High
yamunotri,2019-11-03,11,6,187,1,0,2,0.6385,High
gangotri,2019-11-03,11,6,187,1,0,2,0.6385,Medium
kedarnath,2019-11-03,11,6,187,1,0,2,0.6385,Medium
badrinath,2019-11-03,11,6,187,1,0,2,0.6385,Medium
yamunotri,2019-11-04,11,0,188,0,0,0,0.5703,Medium
gangotri,2019-11-04,11,0,188,0,0,0,0.5703,Low
kedarnath,2019-11-04,11,0,188,0,0,0,0.5703,Medium
badrinath,2019-11-04,11,0,188,0,0,0,0.5703,Medium
yamunotri,2019-11-05,11,1,189,0,0,1,0.3873,Medium
gangotri,2019-11-05,11,1,189,0,0,1,0.3873,Medium
kedarnath,2019-11-05,11,1,189,0,0,1,0.3873,Medium
badrinath,2019-11-05,11,1,189,0,0,1,0.3873,Medium
yamunotri,2019-11-06,11,2,190,0,0,3,0.7152,Low
gangotri,2019-11-06,11,2,190,0,0,3,0.7152,Low
kedarnath,2019-11-06,11,2,190,0,0,3,0.7152,Low
badrinath,2019-11-06,11,2,190,0,0,3,0.7152,Low
yamunotri,2019-11-07,11,3,191,0,0,1,0.397,Medium
gangotri,2019-11-07,11,3,191,0,0,1,0.397,Medium
kedarnath,2019-11-07,11,3,191,0,0,1,0.397,Medium
badrinath,2019-11-07,11,3,191,0,0,1,0.397,Medium
yamunotri,2019-11-08,11,4,192,0,0,3,0.5494,Low
gangotri,2019-11-08,11,4,192,0,0,3,0.5494,Low
kedarnath,2019-11-08,11,4,192,0,0,3,0.5494,Low
badrinath,2019-11-08,11,4,192,0,0,3,0.5494,Low
yamunotri,2019-11-09,11,5,193,1,0,2,0.7383,Medium
gangotri,2019-11-09,11,5,193,1,0,2,0.7383,Medium
kedarnath,2019-11-09,11,5,193,1,0,2,0.7383,Medium
badrinath,2019-11-09,11,5,193,1,0,2,0.7383,Medium
yamunotri,2019-11-10,11,6,194,1,0,0,0.8588,Medium
gangotri,2019-11-10,11,6,194,1,0,0,0.8588,High
kedarnath,2019-11-10,11,6,194,1,0,0,0.8588,High
badrinath,2019-11-10,11,6,194,1,0,0,0.8588,High
yamunotri,2019-11-11,11,0,195,0,0,3,0.4475,Low
gangotri,2019-11-11,11,0,195,0,0,3,0.4475,Low
kedarnath,2019-11-11,11,0,195,0,0,3,0.4475,Low
badrinath,2019-11-11,11,0,195,0,0,3,0.4475,Low
yamunotri,2019-11-12,11,1,196,0,0,1,0.5034,Medium
gangotri,2019-11-12,11,1,196,0,0,1,0.5034,Medium
kedarnath,2019-11-12,11,1,196,0,0,1,0.5034,Medium
badrinath,2019-11-12,11,1,196,0,0,1,0.5034,Medium
yamunotri,2019-11-13,11,2,197,0,0,3,0.5533,Low
gangotri,2019-11-13,11,2,197,0,0,3,0.5533,High
kedarnath,2019-11-13,11,2,197,0,0,3,0.5533,Low
badrinath,2019-11-13,11,2,197,0,0,3,0.5533,Low
yamunotri,2019-11-14,11,3,198,0,0,3,0.6956,Low
gangotri,2019-11-14,11,3,198,0,0,3,0.6956,Low
kedarnath,2019-11-14,11,3,198,0,0,3,0.6956,Low
badrinath,2019-11-14,11,3,198,0,0,3,0.6956,Low
yamunotri,2019-11-15,11,4,199,0,0,0,0.666,High
gangotri,2019-11-15,11,4,199,0,0,0,0.666,Medium
kedarnath,2019-11-15,11,4,199,0,0,0,0.666,Medium
badrinath,2019-11-15,11,4,199,0,0,0,0.666,Medium
yamunotri,2020-05-01,5,4,1,0,1,0,0.8836,High
gangotri,2020-05-01,5,4,1,0,1,0,0.8836,High
kedarnath,2020-05-01,5,4,1,0,1,0,0.8836,High
badrinath,2020-05-01,5,4,1,0,1,0,0.8836,High
yamunotri,2020-05-02,5,5,2,1,1,0,0.9208,High
gangotri,2020-05-02,5,5,2,1,1,0,0.9208,High
kedarnath,2020-05-02,5,5,2,1,1,0,0.9208,High
badrinath,2020-05-02,5,5,2,1,1,0,0.9208,High
yamunotri,2020-05-03,5,6,3,1,1,0,0.7485,Low
gangotri,2020-05-03,5,6,3,1,1,0,0.7485,Low
kedarnath,2020-05-03,5,6,3,1,1,0,0.7485,High
badrinath,2020-05-03,5,6,3,1,1,0,0.7485,High
yamunotri,2020-05-04,5,0,4,0,1,0,0.8997,High
gangotri,2020-05-04,5,0,4,0,1,0,0.8997,High
kedarnath,2020-05-04,5,0,4,0,1,0,0.8997,High
badrinath,2020-05-04,5,0,4,0,1,0,0.8997,High
yamunotri,2020-05-05,5,1,5,0,1,0,0.6871,High
gangotri,2020-05-05,5,1,5,0,1,0,0.6871,High
kedarnath,2020-05-05,5,1,5,0,1,0,0.6871,High
badrinath,2020-05-05,5,1,5,0,1,0,0.6871,High
yamunotri,2020-05-06,5,2,6,0,0,0,0.488,Medium
gangotri,2020-05-06,5,2,6,0,0,0,0.488,Medium
kedarnath,2020-05-06,5,2,6,0,0,0,0.488,Medium
badrinath,2020-05-06,5,2,6,0,0,0,0.488,Medium
yamunotri,2020-05-07,5,3,7,0,0,0,0.5674,Medium
gangotri,2020-05-07,5,3,7,0,0,0,0.5674,Medium
kedarnath,2020-05-07,5,3,7,0,0,0,0.5674,Medium
badrinath,2020-05-07,5,3,7,0,0,0,0.5674,Medium
yamunotri,2020-05-08,5,4,8,0,0,0,0.4787,Medium
gangotri,2020-05-08,5,4,8,0,0,0,0.4787,Medium
kedarnath,2020-05-08,5,4,8,0,0,0,0.4787,Medium
badrinath,2020-05-08,5,4,8,0,0,0,0.4787,Medium
yamunotri,2020-05-09,5,5,9,1,0,0,0.8081,High
gangotri,2020-05-09,5,5,9,1,0,0,0.8081,High
kedarnath,2020-05-09,5,5,9,1,0,0,0.8081,High
badrinath,2020-05-09,5,5,9,1,0,0,0.8081,High
yamunotri,2020-05-10,5,6,10,1,1,0,0.7271,Low
gangotri,2020-05-10,5,6,10,1,1,0,0.7271,High
kedarnath,2020-05-10,5,6,10,1,1,0,0.7271,High
badrinath,2020-05-10,5,6,10,1,1,0,0.7271,High
yamunotri,2020-05-11,5,0,11,0,1,1,0.6609,High
gangotri,2020-05-11,5,0,11,0,1,1,0.6609,High
kedarnath,2020-05-11,5,0,11,0,1,1,0.6609,High
badrinath,2020-05-11,5,0,11,0,1,1,0.6609,High
yamunotri,2020-05-12,5,1,12,0,1,1,0.8263,High
gangotri,2020-05-12,5,1,12,0,1,1,0.8263,High
kedarnath,2020-05-12,5,1,12,0,1,1,0.8263,Medium
badrinath,2020-05-12,5,1,12,0,1,1,0.8263,High
yamunotri,2020-05-13,5,2,13,0,0,1,0.5044,Medium
gangotri,2020-05-13,5,2,13,0,0,1,0.5044,Medium
kedarnath,2020-05-13,5,2,13,0,0,1,0.5044,Medium
badrinath,2020-05-13,5,2,13,0,0,1,0.5044,Medium
yamunotri,2020-05-14,5,3,14,0,0,1,0.6783,Medium
gangotri,2020-05-14,5,3,14,0,0,1,0.6783,Medium
kedarnath,2020-05-14,5,3,14,0,0,1,0.6783,Medium
badrinath,2020-05-14,5,3,14,0,0,1,0.6783,Medium
yamunotri,2020-05-15,5,4,15,0,0,2,0.5481,Medium
gangotri,2020-05-15,5,4,15,0,0,2,0.5481,High
kedarnath,2020-05-15,5,4,15,0,0,2,0.5481,Medium
badrinath,2020-05-15,5,4,15,0,0,2,0.5481,Medium
yamunotri,2020-05-16,5,5,16,1,0,0,0.7358,High
gangotri,2020-05-16,5,5,16,1,0,0,0.7358,High
kedarnath,2020-05-16,5,5,16,1,0,0,0.7358,High
badrinath,2020-05-16,5,5,16,1,0,0,0.7358,High
yamunotri,2020-05-17,5,6,17,1,0,0,0.8718,High
gangotri,2020-05-17,5,6,17,1,0,0,0.8718,High
kedarnath,2020-05-17,5,6,17,1,0,0,0.8718,High
badrinath,2020-05-17,5,6,17,1,0,0,0.8718,High
yamunotri,2020-05-18,5,0,18,0,0,1,0.5261,Medium
gangotri,2020-05-18,5,0,18,0,0,1,0.5261,Medium
kedarnath,2020-05-18,5,0,18,0,0,1,0.5261,Medium
badrinath,2020-05-18,5,0,18,0,0,1,0.5261,Medium
yamunotri,2020-05-19,5,1,19,0,0,0,0.5328,Medium
gangotri,2020-05-19,5,1,19,0,0,0,0.5328,Medium
kedarnath,2020-05-19,5,1,19,0,0,0,0.5328,Medium
badrinath,2020-05-19,5,1,19,0,0,0,0.5328,Medium
yamunotri,2020-05-20,5,2,20,0,0,1,0.514,Medium
gangotri,2020-05-20,5,2,20,0,0,1,0.514,Medium
kedarnath,2020-05-20,5,2,20,0,0,1,0.514,Medium
badrinath,2020-05-20,5,2,20,0,0,1,0.514,Medium
yamunotri,2020-05-21,5,3,21,0,0,1,0.4117,Medium
gangotri,2020-05-21,5,3,21,0,0,1,0.4117,Medium
kedarnath,2020-05-21,5,3,21,0,0,1,0.4117,Medium
